ac_year,st_code,state_name,dt_code,district_name,block_cd,udise_block_name,loc_name,sch_category_id,tr_cat_name,school_category,sch_mgmt_id,sch_mgmt_name,caste_id,caste_name,pre_primary_boy,pre_primary_girl,class1_boy,class2_boy,class3_boy,class4_boy,class5_boy,class6_boy,class7_boy,class8_boy,class9_boy,class10_boy,class11_boy,class12_boy,class1_girl,class2_girl,class3_girl,class4_girl,class5_girl,class6_girl,class7_girl,class8_girl,class9_girl,class10_girl,class11_girl,class12_girl
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,33,17,65,50,34,35,39,26,34,35,26,23,0,0,49,38,35,32,33,16,31,18,24,15,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,4,3,3,2,4,4,0,1,2,0,4,2,0,0,5,1,3,1,0,3,0,1,1,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,8,15,17,23,29,25,19,24,26,25,30,29,0,0,17,19,12,14,21,20,13,10,9,14,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,332,278,350,280,269,244,230,204,188,142,148,95,0,0,245,229,204,196,156,174,128,91,114,76,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,20,9,29,36,31,45,29,32,31,28,35,32,0,0,31,22,43,35,36,24,16,10,20,28,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,4,0,2,2,5,5,10,8,8,6,8,9,0,0,2,5,0,3,4,4,6,5,7,5,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,49,28,97,72,97,60,43,36,35,35,29,23,0,0,73,76,54,46,31,20,24,27,22,19,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,21,13,39,32,24,21,24,18,29,13,25,7,0,0,30,30,26,24,13,12,20,13,11,6,0,0
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,54,49,82,81,48,49,41,43,29,38,40,12,0,0,61,61,32,40,42,35,33,17,7,6,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,11,5,7,12,8,7,4,3,4,4,4,3,0,0,8,5,6,6,5,3,6,7,5,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Rural,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,32,18,36,38,30,32,29,30,31,18,14,16,0,0,29,34,26,31,20,13,11,15,9,11,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,9,7,15,15,10,13,9,3,7,4,3,5,0,0,8,9,14,11,12,6,6,4,4,6,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,1,1,2,0,1,1,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,0,0,2,4,4,5,3,5,1,0,0,1,0,0,8,8,0,3,2,2,4,1,2,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,17,15,48,53,38,52,46,67,65,64,59,45,0,0,42,37,41,35,57,53,43,50,54,46,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,27,19,13,6,9,14,7,13,8,7,12,5,0,0,10,9,9,6,3,5,7,6,7,2,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,9,4,2,1,3,1,3,2,3,5,4,4,0,0,4,0,1,0,1,3,2,2,2,4,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,14,15,1,0,0,0,1,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,123,79,91,84,62,62,68,65,55,41,38,34,0,0,59,41,48,43,44,21,25,18,20,15,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,0,1,1,2,1,3,2,1,2,0,1,0,0,0,1,2,0,3,1,1,1,0,0,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,23,12,4,2,7,3,5,3,1,6,5,3,0,0,4,4,2,8,4,6,2,3,2,2,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,40,39,52,42,53,31,61,60,62,37,45,49,0,0,27,38,24,21,49,44,31,30,26,29,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,14,9,40,50,50,49,109,102,106,88,85,60,0,0,36,32,38,36,65,74,66,64,60,42,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,69,61,78,72,76,66,106,86,85,75,59,49,0,0,59,73,70,63,81,64,65,49,39,35,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,71,69,99,85,70,93,65,51,35,32,40,24,0,0,62,68,51,47,44,39,40,37,25,22,0,0
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,60,51,41,29,50,43,55,73,68,71,62,48,0,0,45,52,55,47,77,66,59,70,48,60,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,134,111,211,229,218,230,301,261,247,237,214,147,0,0,170,159,179,171,233,200,200,169,152,124,0,0
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,6,cat6,SS (I-X),5,Private Unaided (Recognized),2,SC,206,206,247,197,169,190,227,146,156,139,119,82,0,0,139,161,120,158,159,111,115,100,71,56,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,6,cat6,SS (I-X),8,Unrecognized,2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,6,cat6,SS (I-X),90,Social welfare Department,2,SC,0,0,8,12,6,9,13,20,8,11,12,5,0,0,3,5,3,4,11,11,7,12,10,7,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,6,cat6,SS (I-X),92,Kendriya Vidyalaya / Central School,2,SC,0,0,3,6,5,2,2,7,5,5,1,3,0,0,6,1,8,4,2,2,4,3,4,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,8,cat8,SS (IX-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,0,54,26,0,0,0,0,0,0,0,0,0,0,16,11,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,8,cat8,SS (IX-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,0,34,30,0,0,0,0,0,0,0,0,0,0,42,18,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,8,cat8,SS (IX-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,36,11,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,8,cat8,SS (IX-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,0,0,22,10,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,30,18,0,0,0,0,0,0,0,0,0,0,23,18,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,0,0,31,18,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,19,14,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,36,38,0,0,0,0,0,0,0,0,0,0,28,21,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,17,5,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,11,15,0,0
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,12,8,0,0
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,8,cat8,SS (IX-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,38,27,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,8,cat8,SS (IX-X),8,Unrecognized,2,SC,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,8,cat8,SS (IX-X),8,Unrecognized,2,SC,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,7,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,8,cat8,SS (IX-X),8,Unrecognized,2,SC,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,8,9,5,0,0,0,0,0,0,0,0,0,11,12,10,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,5,12,8,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,15,65,35,0,0,0,0,0,0,0,0,0,15,41,32,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,48,117,57,0,0,0,0,0,0,0,0,0,67,187,128,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,161,120,86,0,0,0,0,0,0,0,0,0,141,141,118,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,47,58,44,0,0,0,0,0,0,0,0,0,34,61,40,0,0
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,20,33,15,0,0,0,0,0,0,0,0,0,17,29,30,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,149,174,143,0,0,0,0,0,0,0,0,0,167,199,143,0,0
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,7,cat7,SS (VI-X),3,Local body,2,SC,0,0,0,0,0,0,0,0,0,142,151,126,0,0,0,0,0,0,0,0,0,159,197,145,0,0
2019-20,27,Maharashtra,2725,PUNE,272501,AMBEGAON,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,5,7,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,8,7,8,0,0,0,0,0,0,0,0,0,2,6,9,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,22,25,20,0,0,0,0,0,0,0,0,0,27,18,15,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,32,59,33,0,0,0,0,0,0,0,0,0,25,34,24,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,81,75,67,0,0,0,0,0,0,0,0,0,71,82,70,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,11,18,11,0,0,0,0,0,0,0,0,0,15,14,16,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,17,14,18,0,0,0,0,0,0,0,0,0,20,29,23,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,29,26,30,0,0,0,0,0,0,0,0,0,20,31,28,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,44,52,44,0,0,0,0,0,0,0,0,0,43,44,30,0,0
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,62,59,41,0,0,0,0,0,0,0,0,0,66,56,36,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,10,4,2,0,0,0,0,0,0,0,0,0,11,13,4,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,49,40,52,0,0,0,0,0,0,0,0,0,42,35,39,0,0
2019-20,27,Maharashtra,2725,PUNE,272513,VELHE,Rural,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,7,0,9,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,5,2,7,0,0,0,0,0,0,0,0,0,1,6,2,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,10,15,19,0,0,0,0,0,0,0,0,0,22,16,12,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,6,2,4,0,0
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,0,0,0,0,22,11,17,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,138,228,168,0,0,0,0,0,0,0,0,0,146,165,155,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,85,144,118,0,0,0,0,0,0,0,0,0,77,111,86,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,238,274,201,0,0,0,0,0,0,0,0,0,213,256,202,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,74,114,85,0,0,0,0,0,0,0,0,0,99,93,114,0,0
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,14,16,11,0,0,0,0,0,0,0,0,0,6,9,6,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,119,104,76,0,0,0,0,0,0,0,0,0,92,107,87,0,0
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,7,cat7,SS (VI-X),4,Government Aided,2,SC,0,0,0,0,0,0,0,0,0,190,220,157,0,0,0,0,0,0,0,0,0,190,208,173,0,0
2019-20,27,Maharashtra,2725,PUNE,272501,AMBEGAON,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272503,BHOR,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,17,12,13,0,0,0,0,0,0,0,0,0,9,8,10,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,94,82,67,0,0,0,0,0,0,0,0,0,72,70,61,0,0
2019-20,27,Maharashtra,2725,PUNE,272506,INDAPUR,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,7,22,30,0,0,0,0,0,0,0,0,0,13,9,28,0,0
2019-20,27,Maharashtra,2725,PUNE,272507,JUNNAR,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,9,11,8,0,0,0,0,0,0,0,0,0,7,9,8,0,0
2019-20,27,Maharashtra,2725,PUNE,272509,MAVAL,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,0,0,0,0,0,4,8,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272510,MULSHI,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,6,17,22,0,0,0,0,0,0,0,0,0,11,14,18,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,23,28,30,0,0,0,0,0,0,0,0,0,12,19,25,0,0
2019-20,27,Maharashtra,2725,PUNE,272513,VELHE,Rural,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272502,BARAMATI,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,5,10,6,0,0,0,0,0,0,0,0,0,5,4,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272504,DAUND,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,8,6,3,0,0
2019-20,27,Maharashtra,2725,PUNE,272505,HAVELI,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,86,90,58,0,0,0,0,0,0,0,0,0,77,74,40,0,0
2019-20,27,Maharashtra,2725,PUNE,272508,KHED,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,5,7,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2019-20,27,Maharashtra,2725,PUNE,272511,PURANDAR,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,7,5,2,0,0
2019-20,27,Maharashtra,2725,PUNE,272512,SHIRUR,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,9,12,8,0,0,0,0,0,0,0,0,0,8,9,11,0,0
2019-20,27,Maharashtra,2725,PUNE,272514,Aundh,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,119,145,104,0,0,0,0,0,0,0,0,0,84,107,93,0,0
2019-20,27,Maharashtra,2725,PUNE,272515,Yerawada,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,259,281,205,0,0,0,0,0,0,0,0,0,215,231,194,0,0
2019-20,27,Maharashtra,2725,PUNE,272516,Bibwewadi,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,168,148,121,0,0,0,0,0,0,0,0,0,115,144,114,0,0
2019-20,27,Maharashtra,2725,PUNE,272517,Hadpasar,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,108,94,87,0,0,0,0,0,0,0,0,0,83,69,88,0,0
2019-20,27,Maharashtra,2725,PUNE,272518,Pune City,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,30,22,21,0,0,0,0,0,0,0,0,0,20,24,9,0,0
2019-20,27,Maharashtra,2725,PUNE,272519,PIMPRI,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,198,215,135,0,0,0,0,0,0,0,0,0,155,152,127,0,0
2019-20,27,Maharashtra,2725,PUNE,272520,AKURDI,Urban,7,cat7,SS (VI-X),5,Private Unaided (Recognized),2,SC,0,0,0,0,0,0,0,0,0,136,132,120,0,0,0,0,0,0,0,0,0,99,99,78,0,0
